clip_id,subset,label
PAMD-06231,train,negative
PAMD-06232,train,negative
PAMD-06233,train,negative
PAMD-06234,train,negative
PAMD-06235,train,negative
PAMD-06236,train,negative
PAMD-06237,train,negative
PAMD-06238,test,negative
PAMD-06239,train,negative
PAMD-06240,train,negative
PAMD-06241,train,negative
PAMD-06242,train,negative
PAMD-06243,train,negative
PAMD-06244,train,negative
PAMD-06245,train,negative
PAMD-06246,train,negative
PAMD-06247,train,negative
PAMD-06248,train,negative
PAMD-06249,train,negative
PAMD-06250,train,negative
PAMD-06251,train,negative
PAMD-06252,test,negative
PAMD-06253,train,negative
PAMD-06254,test,negative
PAMD-06255,train,negative
PAMD-06256,train,negative
PAMD-06257,train,negative
PAMD-06258,test,negative
PAMD-06259,train,negative
PAMD-06260,train,negative
PAMD-06261,test,negative
PAMD-06262,train,negative
PAMD-06263,train,negative
PAMD-06264,train,negative
PAMD-06265,train,negative
PAMD-06266,train,negative
PAMD-06267,test,negative
PAMD-06268,train,negative
PAMD-06269,train,negative
PAMD-06270,train,negative
PAMD-06271,train,negative
PAMD-06272,train,negative
PAMD-06273,train,negative
PAMD-06274,train,negative
PAMD-06275,train,negative
PAMD-06276,train,negative
PAMD-06277,train,negative
PAMD-06278,train,negative
PAMD-06279,train,negative
PAMD-06280,test,negative
PAMD-06281,train,negative
PAMD-06282,train,negative
PAMD-06283,train,negative
PAMD-06284,train,negative
PAMD-06285,train,negative
PAMD-06286,train,negative
PAMD-06287,train,negative
PAMD-06288,test,negative
PAMD-06289,train,negative
PAMD-06290,train,negative
PAMD-06291,train,negative
PAMD-06292,train,negative
PAMD-06293,train,negative
PAMD-06294,train,negative
PAMD-06295,train,negative
PAMD-06296,test,negative
PAMD-06297,train,negative
PAMD-06298,train,negative
PAMD-06299,test,negative
PAMD-06300,test,negative
PAMD-06301,train,negative
PAMD-06302,train,negative
PAMD-06303,train,negative
PAMD-06304,train,negative
PAMD-06305,train,negative
PAMD-06306,test,negative
PAMD-06307,train,negative
PAMD-06308,train,negative
PAMD-06309,train,negative
PAMD-06310,train,negative
PAMD-06311,train,negative
PAMD-06312,train,negative
PAMD-06313,train,negative
PAMD-06314,train,negative
PAMD-06315,train,negative
PAMD-06316,train,negative
PAMD-06317,train,negative
PAMD-06318,train,negative
PAMD-06319,test,negative
PAMD-06320,train,negative
PAMD-06321,train,negative
PAMD-06322,train,negative
PAMD-06323,train,negative
PAMD-06324,train,negative
PAMD-06325,train,negative
PAMD-06326,test,negative
PAMD-06327,train,negative
PAMD-06328,test,negative
PAMD-06329,train,negative
PAMD-06330,train,negative
PAMD-06331,train,negative
PAMD-06332,train,negative
PAMD-06333,train,negative
PAMD-06334,train,negative
PAMD-06335,train,negative
PAMD-06336,train,negative
PAMD-06337,train,negative
PAMD-06338,train,negative
PAMD-06339,train,negative
PAMD-06340,train,negative
PAMD-06341,train,negative
PAMD-06342,train,negative
PAMD-06343,train,negative
PAMD-06344,train,negative
PAMD-06345,train,negative
PAMD-06346,test,negative
PAMD-06347,train,negative
PAMD-06348,train,negative
PAMD-06349,train,negative
PAMD-06350,train,negative
PAMD-06351,train,negative
PAMD-06352,train,negative
PAMD-06353,train,negative
PAMD-06354,train,negative
PAMD-06355,train,negative
PAMD-06356,train,negative
PAMD-06357,train,negative
PAMD-06358,train,negative
PAMD-06359,train,negative
PAMD-06360,train,negative
PAMD-06361,train,negative
PAMD-06362,train,negative
PAMD-06363,train,negative
PAMD-06364,train,negative
PAMD-06365,train,negative
PAMD-06366,train,negative
PAMD-06367,train,negative
PAMD-06368,test,negative
PAMD-06369,train,negative
PAMD-06370,train,negative
PAMD-06371,train,negative
PAMD-06372,train,negative
PAMD-06373,train,negative
PAMD-06374,test,negative
PAMD-06375,train,negative
PAMD-06376,train,negative
PAMD-06377,train,negative
PAMD-06378,train,negative
PAMD-06379,test,negative
PAMD-06380,train,negative
PAMD-06381,test,negative
PAMD-06382,train,negative
PAMD-06383,train,negative
PAMD-06384,train,negative
PAMD-06385,train,negative
PAMD-06386,train,negative
PAMD-06387,train,negative
PAMD-06388,train,negative
PAMD-06389,train,negative
PAMD-06390,train,negative
PAMD-06391,train,negative
PAMD-06392,train,negative
PAMD-06393,train,negative
PAMD-06394,train,negative
PAMD-06395,train,negative
PAMD-06396,test,negative
PAMD-06397,train,negative
PAMD-06398,train,negative
PAMD-06399,train,negative
PAMD-06400,train,negative
PAMD-06401,train,negative
PAMD-06402,train,negative
PAMD-06403,train,negative
PAMD-06404,train,negative
PAMD-06405,train,negative
PAMD-06406,train,negative
PAMD-06407,train,negative
PAMD-06408,train,negative
PAMD-06409,train,negative
PAMD-06410,test,negative
PAMD-06411,train,negative
PAMD-06412,train,negative
PAMD-06413,train,negative
PAMD-06414,train,negative
PAMD-06415,train,negative
PAMD-06416,train,negative
PAMD-06417,train,negative
PAMD-06418,train,negative
PAMD-06419,train,negative
PAMD-06420,train,negative
PAMD-06421,train,negative
PAMD-06422,train,negative
PAMD-06423,train,negative
PAMD-06424,train,negative
PAMD-06425,train,negative
PAMD-06426,train,negative
PAMD-06427,test,negative
PAMD-06428,train,negative
PAMD-06429,train,negative
PAMD-06430,train,negative
PAMD-06431,train,negative
PAMD-06432,train,negative
PAMD-06433,train,negative
PAMD-06434,train,negative
PAMD-06435,train,negative
PAMD-06436,train,negative
PAMD-06437,train,negative
PAMD-06438,train,positive
PAMD-06439,test,negative
PAMD-06440,train,negative
PAMD-06441,train,negative
PAMD-06442,train,positive
PAMD-06443,train,positive
PAMD-06444,train,positive
PAMD-06445,train,positive
PAMD-06446,train,negative
PAMD-06447,train,negative
PAMD-06448,train,negative
PAMD-06449,train,negative
PAMD-06450,train,negative
PAMD-06451,train,negative
PAMD-06452,train,negative
PAMD-06453,test,negative
PAMD-06454,train,negative
PAMD-06455,train,negative
PAMD-06456,train,negative
PAMD-06457,train,negative
PAMD-06458,train,negative
PAMD-06459,train,negative
PAMD-06460,train,negative
PAMD-06461,train,negative
PAMD-06462,train,negative
PAMD-06463,train,negative
PAMD-06464,train,negative
PAMD-06465,train,negative
PAMD-06466,train,negative
PAMD-06467,train,negative
PAMD-06468,train,negative
PAMD-06469,test,negative
PAMD-06470,train,negative
PAMD-06471,train,negative
PAMD-06472,train,negative
PAMD-06473,train,negative
PAMD-06474,train,positive
PAMD-06475,train,positive
PAMD-06476,train,positive
PAMD-06477,train,positive
PAMD-06478,train,positive
PAMD-06479,train,positive
PAMD-06480,train,positive
PAMD-06481,train,positive
PAMD-06482,train,positive
PAMD-06483,train,positive
PAMD-06484,train,positive
PAMD-06485,train,positive
PAMD-06486,train,positive
PAMD-06487,test,positive
PAMD-06488,train,positive
PAMD-06489,train,positive
PAMD-06490,train,negative
PAMD-06491,train,negative
PAMD-06492,train,negative
PAMD-06493,train,negative
PAMD-06494,train,negative
PAMD-06495,train,negative
PAMD-06496,train,negative
PAMD-06497,train,negative
PAMD-06498,train,negative
PAMD-06499,test,negative
PAMD-06500,train,negative
PAMD-06501,train,negative
PAMD-06502,train,negative
PAMD-06503,train,negative
PAMD-06504,train,negative
PAMD-06505,train,negative
PAMD-06506,test,negative
PAMD-06507,train,negative
PAMD-06508,train,negative
PAMD-06509,train,positive
PAMD-06510,train,negative
PAMD-06511,train,positive
PAMD-06512,train,negative
PAMD-06513,train,negative
PAMD-06514,train,negative
PAMD-06515,train,negative
PAMD-06516,test,negative
PAMD-06517,train,negative
PAMD-06518,test,negative
PAMD-06519,train,negative
PAMD-06520,train,negative
PAMD-06521,train,negative
PAMD-06522,train,negative
PAMD-06523,train,negative
PAMD-06524,train,negative
PAMD-06525,train,negative
PAMD-06526,train,negative
PAMD-06527,train,negative
PAMD-06528,train,negative
PAMD-06529,train,negative
PAMD-06530,test,negative
PAMD-06531,train,negative
PAMD-06532,train,negative
PAMD-06533,train,negative
PAMD-06534,train,negative
PAMD-06535,train,negative
PAMD-06536,train,negative
PAMD-06537,train,negative
PAMD-06538,train,negative
PAMD-06539,train,negative
PAMD-06540,train,negative
PAMD-06541,train,negative
PAMD-06542,train,negative
PAMD-06543,train,negative
PAMD-06544,train,negative
PAMD-06545,train,negative
PAMD-06546,train,negative
PAMD-06547,train,negative
PAMD-06548,train,negative
PAMD-06549,train,negative
PAMD-06550,test,negative
PAMD-06551,train,negative
PAMD-06552,train,negative
PAMD-06553,train,negative
PAMD-06554,train,negative
PAMD-06555,train,negative
PAMD-06556,test,negative
PAMD-06557,train,negative
PAMD-06558,test,negative
PAMD-06559,train,negative
PAMD-06560,train,negative
PAMD-06561,train,negative
PAMD-06562,train,negative
PAMD-06563,train,negative
PAMD-06564,train,negative
PAMD-06565,test,negative
PAMD-06566,train,negative
PAMD-06567,train,negative
PAMD-06568,train,negative
PAMD-06569,train,negative
PAMD-06570,train,negative
PAMD-06571,train,negative
PAMD-06572,train,negative
PAMD-06573,train,negative
PAMD-06574,train,negative
PAMD-06575,train,negative
PAMD-06576,train,negative
PAMD-06577,train,negative
PAMD-06578,train,negative
PAMD-06579,train,negative
PAMD-06580,test,negative
PAMD-06581,train,negative
PAMD-06582,train,negative
PAMD-06583,train,negative
PAMD-06584,train,negative
PAMD-06585,test,negative
PAMD-06586,train,negative
PAMD-06587,train,negative
PAMD-06588,test,negative
PAMD-06589,train,negative
PAMD-06590,train,negative
PAMD-06591,train,negative
PAMD-06592,test,negative
PAMD-06593,train,negative
PAMD-06594,train,negative
PAMD-06595,train,negative
PAMD-06596,train,negative
PAMD-06597,train,negative
PAMD-06598,train,negative
PAMD-06599,train,negative
PAMD-06600,train,negative
PAMD-06601,train,negative
PAMD-06602,train,negative
PAMD-06603,test,negative
PAMD-06604,train,negative
PAMD-06605,train,negative
PAMD-06606,train,negative
PAMD-06607,train,negative
PAMD-06608,train,negative
PAMD-06609,train,negative
PAMD-06610,train,negative
PAMD-06611,train,negative
PAMD-06612,train,negative
PAMD-06613,test,negative
PAMD-06614,train,negative
PAMD-06615,train,negative
PAMD-06616,train,negative
PAMD-06617,train,negative
PAMD-06618,train,negative
PAMD-06619,train,negative
PAMD-06620,test,negative
PAMD-06621,train,negative
PAMD-06622,train,negative
PAMD-06623,train,negative
PAMD-06624,train,negative
PAMD-06625,train,negative
PAMD-06626,train,negative
PAMD-06627,train,negative
PAMD-06628,train,negative
PAMD-06629,train,negative
PAMD-06630,train,negative
PAMD-06631,test,negative
PAMD-06632,train,negative
PAMD-06633,test,negative
PAMD-06634,train,negative
PAMD-06635,train,negative
PAMD-06636,train,negative
PAMD-06637,train,negative
PAMD-06638,train,negative
PAMD-06639,train,negative
PAMD-06640,train,negative
PAMD-06641,train,negative
PAMD-06642,train,negative
PAMD-06643,train,negative
PAMD-06644,test,negative
PAMD-06645,train,negative
PAMD-06646,train,negative
PAMD-06647,train,negative
PAMD-06648,train,negative
PAMD-06649,train,negative
PAMD-06650,train,negative
PAMD-06651,test,negative
PAMD-06652,train,negative
PAMD-06653,train,negative
PAMD-06654,train,negative
PAMD-06655,train,negative
PAMD-06656,train,negative
PAMD-06657,train,negative
PAMD-06658,train,negative
PAMD-06659,train,negative
PAMD-06660,train,negative
PAMD-06661,train,negative
PAMD-06662,test,negative
PAMD-06663,train,negative
PAMD-06664,test,negative
PAMD-06665,train,negative
PAMD-06666,train,negative
PAMD-06667,test,negative
PAMD-06668,train,negative
PAMD-06669,train,negative
PAMD-06670,test,negative
PAMD-06671,train,negative
PAMD-06672,train,negative
PAMD-06673,train,negative
PAMD-06674,train,negative
PAMD-06675,train,negative
PAMD-06676,train,negative
PAMD-06677,train,negative
PAMD-06678,train,negative
PAMD-06679,train,negative
PAMD-06680,test,negative
PAMD-06681,train,negative
PAMD-06682,train,negative
PAMD-06683,train,negative
PAMD-06684,test,negative
PAMD-06685,train,negative
PAMD-06686,train,negative
PAMD-06687,train,negative
PAMD-06688,test,negative
PAMD-06689,test,negative
PAMD-06690,train,negative
PAMD-06691,test,negative
PAMD-06692,train,negative
PAMD-06693,train,negative
PAMD-06694,test,negative
PAMD-06695,train,negative
PAMD-06696,train,negative
PAMD-06697,train,negative
PAMD-06698,train,negative
PAMD-06699,train,negative
PAMD-06700,train,negative
PAMD-06701,train,negative
PAMD-06702,train,negative
PAMD-06703,train,negative
PAMD-06704,train,negative
PAMD-06705,train,negative
PAMD-06706,train,negative
PAMD-06707,train,negative
PAMD-06708,train,negative
PAMD-06709,train,negative
PAMD-06710,train,negative
PAMD-06711,train,negative
PAMD-06712,test,negative
PAMD-06713,test,negative
PAMD-06714,train,negative
PAMD-06715,train,negative
PAMD-06716,train,negative
PAMD-06717,train,negative
PAMD-06718,train,negative
PAMD-06719,train,negative
PAMD-06720,train,negative
PAMD-06721,test,negative
PAMD-06722,train,negative
PAMD-06723,train,negative
PAMD-06724,train,negative
PAMD-06725,train,negative
PAMD-06726,train,negative
PAMD-06727,test,negative
PAMD-06728,test,negative
PAMD-06729,train,negative
PAMD-06730,train,negative
PAMD-06731,train,negative
PAMD-06732,train,negative
PAMD-06733,train,negative
PAMD-06734,train,negative
PAMD-06735,train,negative
PAMD-06736,train,negative
PAMD-06737,train,negative
PAMD-06738,train,negative
PAMD-06739,train,negative
PAMD-06740,train,negative
PAMD-06741,train,negative
PAMD-06742,test,negative
PAMD-06743,train,negative
PAMD-06744,train,negative
PAMD-06745,train,negative
PAMD-06746,test,negative
PAMD-06747,train,negative
PAMD-06748,train,negative
PAMD-06749,train,negative
PAMD-06750,train,negative
PAMD-06751,train,negative
PAMD-06752,train,negative
PAMD-06753,train,negative
PAMD-06754,train,negative
PAMD-06755,train,negative
PAMD-06756,test,negative
PAMD-06757,train,negative
PAMD-06758,train,negative
PAMD-06759,train,negative
PAMD-06760,train,negative
PAMD-06761,train,negative
PAMD-06762,train,negative
PAMD-06763,train,negative
PAMD-06764,train,negative
PAMD-06765,test,negative
PAMD-06766,train,negative
PAMD-06767,train,negative
PAMD-06768,train,negative
PAMD-06769,train,negative
PAMD-06770,test,negative
PAMD-06771,test,negative
PAMD-06772,train,negative
PAMD-06773,train,negative
PAMD-06774,train,negative
PAMD-06775,train,negative
PAMD-06776,train,negative
PAMD-06777,train,negative
PAMD-06778,test,negative
PAMD-06779,train,negative
PAMD-06780,train,negative
PAMD-06781,test,negative
PAMD-06782,train,negative
PAMD-06783,train,negative
PAMD-06784,train,negative
PAMD-06785,train,negative
PAMD-06786,train,negative
PAMD-06787,train,negative
PAMD-06788,train,negative
PAMD-06789,train,negative
PAMD-06790,train,negative
PAMD-06791,train,negative
PAMD-06792,train,negative
PAMD-06793,train,negative
PAMD-06794,train,negative
PAMD-06795,train,negative
PAMD-06796,train,negative
PAMD-06797,train,negative
PAMD-06798,train,negative
PAMD-06799,train,negative
PAMD-06800,train,negative
PAMD-06801,test,negative
PAMD-06802,train,negative
PAMD-06803,train,negative
PAMD-06804,train,negative
PAMD-06805,train,negative
PAMD-06806,train,negative
PAMD-06807,train,negative
PAMD-06808,train,negative
PAMD-06809,train,negative
PAMD-06810,train,negative
PAMD-06811,train,negative
PAMD-06812,train,negative
PAMD-06813,train,negative
PAMD-06814,train,negative
PAMD-06815,train,negative
PAMD-06816,train,negative
PAMD-06817,train,negative
PAMD-06818,train,negative
PAMD-06819,train,negative
PAMD-06820,test,negative
PAMD-06821,test,negative
PAMD-06822,test,negative
PAMD-06823,train,negative
PAMD-06824,train,negative
PAMD-06825,train,negative
PAMD-06826,train,negative
PAMD-06827,train,negative
PAMD-06828,train,negative
PAMD-06829,train,negative
PAMD-06830,test,negative
PAMD-06831,train,negative
PAMD-06832,train,negative
PAMD-06833,train,negative
PAMD-06834,test,negative
PAMD-06835,train,negative
PAMD-06836,train,negative
PAMD-06837,train,negative
PAMD-06838,train,negative
PAMD-06839,train,negative
PAMD-06840,train,negative
PAMD-06841,train,negative
PAMD-06842,test,negative
PAMD-06843,train,negative
PAMD-06844,train,negative
PAMD-06845,train,negative
PAMD-06846,train,negative
PAMD-06847,train,negative
PAMD-06848,train,negative
PAMD-06849,train,negative
PAMD-06850,train,negative
PAMD-06851,train,negative
PAMD-06852,train,negative
PAMD-06853,train,negative
PAMD-06854,train,negative
PAMD-06855,train,negative
PAMD-06856,test,negative
PAMD-06857,train,negative
PAMD-06858,train,negative
PAMD-06859,train,negative
PAMD-06860,train,negative
PAMD-06861,train,negative
PAMD-06862,train,negative
PAMD-06863,test,negative
PAMD-06864,train,negative
PAMD-06865,train,negative
PAMD-06866,train,negative
PAMD-06867,train,negative
PAMD-06868,train,negative
PAMD-06869,train,negative
PAMD-06870,train,negative
PAMD-06871,train,negative
PAMD-06872,train,negative
PAMD-06873,train,negative
PAMD-06874,train,negative
PAMD-06875,train,negative
PAMD-06876,train,negative
PAMD-06877,test,negative
PAMD-06878,test,negative
PAMD-06879,train,negative
PAMD-06880,train,negative
PAMD-06881,train,negative
PAMD-06882,train,negative
PAMD-06883,train,negative
PAMD-06884,train,negative
PAMD-06885,train,negative
PAMD-06886,train,negative
PAMD-06887,train,negative
PAMD-06888,train,negative
PAMD-06889,train,negative
PAMD-06890,train,negative
PAMD-06891,test,negative
PAMD-06892,test,negative
